# X, Y, Z, V, Ex, Ey, Ez
0.012 0 0.304 -2924.01 -6.69541 -0.00279093 1.27105
0.013 0 0.304 -2924 -3.26133 -1.21431e-17 1.96114e-05
0.014 0 0.304 -2924 748.642 -0.00446586 -2.66454e-15
0.015 0 0.304 -2925.5 1447.32 -0.137362 107.725
0.016 0 0.304 -2926.89 1350.29 -0.260479 208.419
0.017 0 0.304 -2928.2 1258.98 -0.370432 302.295
0.018 0 0.304 -2929.41 1172.91 -0.46525 389.808
0.019 0 0.304 -2930.54 1091.17 -0.543631 471.315
0.02 0 0.304 -2931.59 1012.97 -0.615811 547.1
0.021 0 0.304 -2932.57 937.638 -0.675775 617.391
0.022 0 0.304 -2933.47 864.609 -0.712295 682.369
0.023 0 0.304 -2934.3 793.446 -0.741123 742.177
0.024 0 0.304 -2935.06 723.789 -0.769953 796.928
0.025 0 0.304 -2935.75 655.33 -0.794661 846.708
0.026 0 0.304 -2936.37 587.827 -0.823588 891.586
0.027 0 0.304 -2936.92 521.09 -0.868724 931.617
0.028 0 0.304 -2937.41 454.95 -0.924968 966.844
0.029 0 0.304 -2937.83 389.275 -0.996943 997.303
0.03 0 0.304 -2938.19 323.952 -1.07683 1023.02
0.031 0 0.304 -2938.48 258.889 -1.15524 1044.04
0.032 0 0.304 -2938.71 194.013 -1.22727 1060.35
0.033 0 0.304 -2938.87 129.261 -1.2772 1072
0.034 0 0.304 -2938.96 64.5884 -1.30289 1078.98
0.035 0 0.304 -2939 0 0 0
-0.035 0 0.305 -2940.15 0 0 0
-0.034 0 0.305 -2940.12 -69.6758 -0.820856 1129.2
-0.033 0 0.305 -2940.02 -139.236 -0.82253 1121.9
-0.032 0 0.305 -2939.84 -208.924 -0.841274 1109.72
-0.031 0 0.305 -2939.6 -278.796 -0.878678 1092.64
-0.03 0 0.305 -2939.28 -348.888 -0.91021 1070.64
-0.029 0 0.305 -2938.9 -419.266 -0.950581 1043.7
-0.028 0 0.305 -2938.45 -490.041 -0.974751 1011.8
-0.027 0 0.305 -2937.92 -561.326 -0.986317 974.911
-0.026 0 0.305 -2937.32 -633.254 -0.993993 932.986
-0.025 0 0.305 -2936.65 -706.009 -0.978255 885.987
-0.024 0 0.305 -2935.91 -779.783 -0.959554 833.861
-0.023 0 0.305 -2935.09 -854.829 -0.938791 776.538
-0.022 0 0.305 -2934.2 -931.478 -0.896697 713.933
-0.021 0 0.305 -2933.23 -1010.09 -0.864152 645.928
-0.02 0 0.305 -2932.18 -1091.15 -0.833756 572.379
-0.019 0 0.305 -2931.05 -1175.27 -0.766861 493.095
-0.018 0 0.305 -2929.83 -1263.12 -0.683025 407.841
-0.017 0 0.305 -2928.52 -1355.5 -0.583584 316.322
-0.016 0 0.305 -2927.12 -1453.21 -0.437792 218.185
-0.015 0 0.305 -2925.62 -1556.41 -0.247021 113.022
-0.014 0 0.305 -2924.01 -1635.53 -0.010033 0.455843
-0.013 0 0.305 -2924 -827.04 0 0
-0.012 0 0.305 -2924.01 7.84542 0.0234084 1.45285
-0.011 0 0.305 -2924.02 8.1502 0.0422105 2.9574
-0.01 0 0.305 -2924.02 8.23686 0.07515 4.44635
-0.009 0 0.305 -2924.03 8.11997 0.100068 5.85987
-0.008 0 0.305 -2924.04 7.81835 0.0907967 7.14688
-0.007 0 0.305 -2924.05 7.28064 0.111713 8.26894
-0.006 0 0.305 -2924.05 6.55292 0.123101 9.20292
-0.005 0 0.305 -2924.06 5.67874 0.100487 9.94157
-0.004 0 0.305 -2924.07 4.65291 0.103019 10.4919
-0.003 0 0.305 -2924.07 3.56472 0.031724 10.8715
-0.002 0 0.305 -2924.07 2.34203 -0.0270294 11.1033
-0.001 0 0.305 -2924.07 0.978026 -0.0516407 11.2106
0 0 0.305 -2924.08 -0.312176 -0.312168 11.2116
0.001 0 0.305 -2924.07 -1.59815 -0.760136 11.1157
0.002 0 0.305 -2924.07 -2.87639 -1.28483 10.9196
0.003 0 0.305 -2924.07 -3.64965 -1.93439 10.6044
0.004 0 0.305 -2924.06 -4.09291 -1.7538 10.1389
0.005 0 0.305 -2924.06 -4.98561 -0.836777 9.54115
0.006 0 0.305 -2924.05 -6.1448 -0.35583 8.78965
0.007 0 0.305 -2924.05 -7.04965 -0.193588 7.86836
0.008 0 0.305 -2924.04 -7.67755 -0.134948 6.78165
0.009 0 0.305 -2924.03 -8.08796 -0.102731 5.54885
0.01 0 0.305 -2924.02 -8.29639 -0.0698706 4.20372
0.011 0 0.305 -2924.02 -8.28388 -0.0387947 2.7927
0.012 0 0.305 -2924.01 -8.03324 -0.0198205 1.3715
0.013 0 0.305 -2924 -3.94006 -2.77556e-17 4.5979e-05
0.014 0 0.305 -2924 806.291 -0.00556444 -3.14989
0.015 0 0.305 -2925.61 1556.79 -0.166319 111.786
0.016 0 0.305 -2927.11 1450.08 -0.311504 217.294
0.017 0 0.305 -2928.51 1351.66 -0.43766 315.325
0.018 0 0.305 -2929.81 1259.21 -0.543174 406.641
0.019 0 0.305 -2931.02 1171.46 -0.627075 491.669
0.02 0 0.305 -2932.15 1087.53 -0.700024 570.718
0.021 0 0.305 -2933.2 1006.68 -0.756654 644.029
0.022 0 0.305 -2934.17 928.3 -0.786575 711.796
0.023 0 0.305 -2935.06 851.917 -0.806583 774.17
0.024 0 0.305 -2935.87 777.143 -0.825624 831.27
0.025 0 0.305 -2936.61 703.646 -0.84069 883.189
0.026 0 0.305 -2937.28 631.17 -0.861243 930.001
0.027 0 0.305 -2937.87 559.509 -0.89994 971.762
0.028 0 0.305 -2938.4 488.485 -0.952151 1008.52
0.029 0 0.305 -2938.85 417.961 -1.02245 1040.31
0.03 0 0.305 -2939.23 347.816 -1.10276 1067.16
0.031 0 0.305 -2939.55 277.954 -1.18306 1089.1
0.032 0 0.305 -2939.79 208.296 -1.2579 1106.15
0.033 0 0.305 -2939.96 138.775 -1.31081 1118.31
0.034 0 0.305 -2940.07 69.3432 -1.33914 1125.61
0.035 0 0.305 -2940.1 0 0 0
-0.035 0 0.306 -2941.31 0 0 0
-0.034 0 0.306 -2941.27 -74.6521 -0.80139 1179.08
-0.033 0 0.306 -2941.16 -149.199 -0.810902 1171.44
-0.032 0 0.306 -2940.97 -223.885 -0.841163 1158.69
-0.031 0 0.306 -2940.71 -298.771 -0.892533 1140.82
-0.03 0 0.306 -2940.38 -373.894 -0.93922 1117.81
-0.029 0 0.306 -2939.97 -449.328 -0.994603 1089.65
-0.028 0 0.306 -2939.48 -525.186 -1.03236 1056.31
-0.027 0 0.306 -2938.92 -601.587 -1.05497 1017.77
-0.026 0 0.306 -2938.28 -678.67 -1.07032 973.978
-0.025 0 0.306 -2937.56 -756.63 -1.05843 924.905
-0.024 0 0.306 -2936.76 -835.67 -1.03975 870.491
-0.023 0 0.306 -2935.89 -916.064 -1.01558 810.661
-0.022 0 0.306 -2934.93 -998.166 -0.967374 745.322
-0.021 0 0.306 -2933.89 -1082.37 -0.926886 674.35
-0.02 0 0.306 -2932.77 -1169.18 -0.887581 597.586
-0.019 0 0.306 -2931.55 -1259.28 -0.811504 514.83
-0.018 0 0.306 -2930.25 -1353.39 -0.718649 425.832
-0.017 0 0.306 -2928.85 -1452.35 -0.610501 330.286
-0.016 0 0.306 -2927.34 -1557.04 -0.456199 227.821
-0.015 0 0.306 -2925.73 -1667.61 -0.256759 118.015
-0.014 0 0.306 -2924.01 -1752.38 -0.0103954 0.476
-0.013 0 0.306 -2924 -885.645 0 0
-0.012 0 0.306 -2924.01 9.3925 0.0336613 1.59658
-0.011 0 0.306 -2924.02 9.71335 0.0635878 3.25116
-0.01 0 0.306 -2924.03 9.75307 0.10748 4.89136
-0.009 0 0.306 -2924.04 9.53161 0.141728 6.45289
-0.008 0 0.306 -2924.05 9.07885 0.138762 7.88057
-0.007 0 0.306 -2924.06 8.35793 0.161818 9.13263
-0.006 0 0.306 -2924.06 7.43115 0.170451 10.1835
-0.005 0 0.306 -2924.07 6.35761 0.139958 11.0243
-0.004 0 0.306 -2924.08 5.14484 0.129772 11.661
-0.003 0 0.306 -2924.08 3.89031 0.0417137 12.11
-0.002 0 0.306 -2924.08 2.5246 -0.0365436 12.3935
-0.001 0 0.306 -2924.09 1.03835 -0.0814726 12.5335
0 0 0.306 -2924.09 -0.3604 -0.360392 12.5474
0.001 0 0.306 -2924.09 -1.75215 -0.821498 12.4434
0.002 0 0.306 -2924.08 -3.14754 -1.35251 12.2177
0.003 0 0.306 -2924.08 -4.06316 -2.0077 11.8516
0.004 0 0.306 -2924.08 -4.6555 -1.8705 11.3146
0.005 0 0.306 -2924.07 -5.69883 -0.958745 10.6255
0.006 0 0.306 -2924.06 -7.02674 -0.47108 9.76508
0.007 0 0.306 -2924.06 -8.10516 -0.297988 8.7201
0.008 0 0.306 -2924.05 -8.89348 -0.224954 7.49827
0.009 0 0.306 -2924.04 -9.43624 -0.175444 6.12261
0.01 0 0.306 -2924.03 -9.73523 -0.123604 4.63067
0.011 0 0.306 -2924.02 -9.76048 -0.0732165 3.07273
0.012 0 0.306 -2924.01 -9.48807 -0.0358409 1.50813
0.013 0 0.306 -2924 -4.65714 -3.46945e-17 2.31112e-05
0.014 0 0.306 -2924 863.798 -0.00661671 -1.57494
0.015 0 0.306 -2925.72 1668 -0.19429 117.196
0.016 0 0.306 -2927.33 1553.82 -0.360765 226.939
0.017 0 0.306 -2928.83 1448.33 -0.502796 329.222
0.018 0 0.306 -2930.23 1349.26 -0.61911 424.545
0.019 0 0.306 -2931.53 1255.25 -0.709012 513.305
0.02 0 0.306 -2932.74 1165.33 -0.783486 595.82
0.021 0 0.306 -2933.86 1078.72 -0.837705 672.341
0.022 0 0.306 -2934.89 994.749 -0.861994 743.07
0.023 0 0.306 -2935.85 912.92 -0.874139 808.169
0.024 0 0.306 -2936.72 832.808 -0.884186 867.765
0.025 0 0.306 -2937.51 754.061 -0.890263 921.958
0.026 0 0.306 -2938.23 676.401 -0.902796 970.827
0.027 0 0.306 -2938.87 599.61 -0.93525 1014.43
0.028 0 0.306 -2939.43 523.498 -0.983391 1052.82
0.029 0 0.306 -2939.91 447.919 -1.05181 1086.03
0.03 0 0.306 -2940.32 372.745 -1.13227 1114.09
0.031 0 0.306 -2940.66 297.874 -1.21426 1137.03
0.032 0 0.306 -2940.92 223.223 -1.29174 1154.85
0.033 0 0.306 -2941.1 148.721 -1.34754 1167.57
0.034 0 0.306 -2941.22 74.314 -1.37833 1175.2
0.035 0 0.306 -2941.25 0 0 0
-0.035 0 0.307 -2942.52 0 0 0
-0.034 0 0.307 -2942.48 -79.8637 -0.792677 1232.09
-0.033 0 0.307 -2942.36 -159.631 -0.810682 1224.08
-0.032 0 0.307 -2942.16 -239.547 -0.853179 1210.72
-0.031 0 0.307 -2941.88 -319.674 -0.919199 1192.01
-0.03 0 0.307 -2941.52 -400.055 -0.981544 1167.92
-0.029 0 0.307 -2941.08 -480.766 -1.05211 1138.45
-0.028 0 0.307 -2940.56 -561.926 -1.10319 1103.58
-0.027 0 0.307 -2939.96 -643.659 -1.13607 1063.28
-0.026 0 0.307 -2939.27 -726.114 -1.15785 1017.51
-0.025 0 0.307 -2938.5 -809.496 -1.14824 966.233
-0.024 0 0.307 -2937.65 -894.026 -1.12784 909.389
-0.023 0 0.307 -2936.72 -979.997 -1.0986 846.897
-0.022 0 0.307 -2935.69 -1067.79 -1.04285 778.655
-0.021 0 0.307 -2934.58 -1157.83 -0.993329 704.529
-0.02 0 0.307 -2933.38 -1250.67 -0.944364 624.351
-0.019 0 0.307 -2932.08 -1347.02 -0.858622 537.906
-0.018 0 0.307 -2930.68 -1447.66 -0.756423 444.933
-0.017 0 0.307 -2929.18 -1553.51 -0.639283 345.109
-0.016 0 0.307 -2927.57 -1665.48 -0.4761 238.049
-0.015 0 0.307 -2925.85 -1783.76 -0.267424 123.315
-0.014 0 0.307 -2924.01 -1874.45 -0.010795 0.497396
-0.013 0 0.307 -2924 -946.818 0 0
-0.012 0 0.307 -2924.01 11.1029 0.0427827 1.77927
-0.011 0 0.307 -2924.02 11.445 0.0826544 3.62661
-0.01 0 0.307 -2924.03 11.4386 0.136234 5.46464
-0.009 0 0.307 -2924.05 11.1092 0.178573 7.22465
-0.008 0 0.307 -2924.06 10.4981 0.180895 8.84723
-0.007 0 0.307 -2924.07 9.58357 0.205514 10.2867
-0.006 0 0.307 -2924.08 8.44463 0.211445 11.5139
-0.005 0 0.307 -2924.08 7.15619 0.173857 12.5162
-0.004 0 0.307 -2924.09 5.73856 0.152468 13.2955
-0.003 0 0.307 -2924.09 4.29725 0.0497793 13.8642
-0.002 0 0.307 -2924.1 2.76559 -0.0454082 14.2403
-0.001 0 0.307 -2924.1 1.13189 -0.107852 14.4418
0 0 0.307 -2924.1 -0.402361 -0.402353 14.4829
0.001 0 0.307 -2924.1 -1.92778 -0.874005 14.3703
0.002 0 0.307 -2924.1 -3.4681 -1.40913 14.1
0.003 0 0.307 -2924.09 -4.55272 -2.06813 13.6543
0.004 0 0.307 -2924.09 -5.31903 -1.9725 13.0055
0.005 0 0.307 -2924.08 -6.53518 -1.0658 12.1756
0.006 0 0.307 -2924.07 -8.05022 -0.571853 11.1502
0.007 0 0.307 -2924.07 -9.31646 -0.389046 9.92145
0.008 0 0.307 -2924.06 -10.275 -0.303351 8.50263
0.009 0 0.307 -2924.04 -10.9556 -0.238751 6.92225
0.01 0 0.307 -2924.03 -11.3463 -0.170365 5.2231
0.011 0 0.307 -2924.02 -11.4064 -0.103066 3.46024
0.012 0 0.307 -2924.01 -11.1059 -0.0496337 1.69702
0.013 0 0.307 -2924 -5.45407 -3.46945e-17 2.59704e-05
0.014 0 0.307 -2924 923.943 -0.00758749 0
0.015 0 0.307 -2925.84 1784.19 -0.219877 122.547
0.016 0 0.307 -2927.56 1662.1 -0.405845 237.138
0.017 0 0.307 -2929.16 1549.27 -0.562678 343.969
0.018 0 0.307 -2930.66 1443.29 -0.689457 443.544
0.019 0 0.307 -2932.05 1342.74 -0.785704 536.266
0.02 0 0.307 -2933.35 1246.57 -0.862612 622.459
0.021 0 0.307 -2934.54 1153.93 -0.915786 702.387
0.022 0 0.307 -2935.65 1064.13 -0.936097 776.264
0.023 0 0.307 -2936.67 976.612 -0.942184 844.259
0.024 0 0.307 -2937.61 890.932 -0.944918 906.509
0.025 0 0.307 -2938.45 806.708 -0.943556 963.121
0.026 0 0.307 -2939.22 723.644 -0.949264 1014.18
0.027 0 0.307 -2939.9 641.504 -0.976307 1059.75
0.028 0 0.307 -2940.5 560.087 -1.02083 1099.88
0.029 0 0.307 -2941.02 479.234 -1.0876 1134.61
0.03 0 0.307 -2941.46 398.812 -1.16823 1163.96
0.031 0 0.307 -2941.82 318.709 -1.25183 1187.96
0.032 0 0.307 -2942.1 238.84 -1.3318 1206.61
0.033 0 0.307 -2942.3 159.128 -1.39045 1219.93
0.034 0 0.307 -2942.42 79.5161 -1.42375 1227.92
0.035 0 0.307 -2942.46 0 0 0
-0.035 0 0.308 -2943.78 0 0 0
-0.034 0 0.308 -2943.74 -85.3271 -0.801515 1288.38
-0.033 0 0.308 -2943.61 -170.565 -0.827931 1279.98
-0.032 0 0.308 -2943.4 -255.957 -0.882371 1265.98
-0.031 0 0.308 -2943.1 -341.569 -0.962515 1246.36
-0.03 0 0.308 -2942.71 -427.447 -1.03969 1221.13
-0.029 0 0.308 -2942.24 -513.67 -1.12428 1190.26
-0.028 0 0.308 -2941.69 -600.363 -1.18712 1153.76
-0.027 0 0.308 -2941.04 -687.658 -1.2284 1111.58
-0.026 0 0.308 -2940.31 -775.714 -1.25451 1063.71
-0.025 0 0.308 -2939.49 -864.751 -1.24504 1010.09
-0.024 0 0.308 -2938.58 -955.006 -1.22099 950.658
-0.023 0 0.308 -2937.58 -1046.8 -1.18507 885.336
-0.022 0 0.308 -2936.49 -1140.53 -1.12062 814.009
-0.021 0 0.308 -2935.3 -1236.67 -1.06133 736.533
-0.02 0 0.308 -2934.01 -1335.81 -1.00234 652.728
-0.019 0 0.308 -2932.63 -1438.7 -0.906802 562.367
-0.018 0 0.308 -2931.14 -1546.19 -0.795254 465.175
-0.017 0 0.308 -2929.54 -1659.24 -0.669119 360.816
-0.016 0 0.308 -2927.82 -1778.83 -0.496953 248.886
-0.015 0 0.308 -2925.98 -1905.16 -0.278742 128.928
-0.014 0 0.308 -2924.01 -2002.04 -0.011221 0.52006
-0.013 0 0.308 -2924 -1010.69 0 0
-0.012 0 0.308 -2924.01 13.0261 0.0505323 2.01738
-0.011 0 0.308 -2924.03 13.3987 0.0987978 4.11746
-0.01 0 0.308 -2924.04 13.3511 0.160427 6.21755
-0.009 0 0.308 -2924.05 12.9142 0.209383 8.24438
-0.008 0 0.308 -2924.07 12.1409 0.215979 10.1338
-0.007 0 0.308 -2924.08 11.0246 0.241884 11.8351
-0.006 0 0.308 -2924.09 9.66061 0.245756 13.3136
-0.005 0 0.308 -2924.1 8.13922 0.202696 14.5503
-0.004 0 0.308 -2924.1 6.49292 0.172635 15.5397
-0.003 0 0.308 -2924.11 4.83508 0.0585868 16.2863
-0.002 0 0.308 -2924.11 3.10211 -0.0497561 16.8005
-0.001 0 0.308 -2924.12 1.28098 -0.125697 17.0938
0 0 0.308 -2924.12 -0.431821 -0.431813 17.1757
0.001 0 0.308 -2924.11 -2.13509 -0.910406 17.0504
0.002 0 0.308 -2924.11 -3.86359 -1.44666 16.714
0.003 0 0.308 -2924.11 -5.15758 -2.10712 16.1516
0.004 0 0.308 -2924.1 -6.1342 -2.05114 15.3405
0.005 0 0.308 -2924.09 -7.55418 -1.14955 14.3081
0.006 0 0.308 -2924.09 -9.28088 -0.650399 13.048
0.007 0 0.308 -2924.08 -10.7527 -0.459936 11.5606
0.008 0 0.308 -2924.06 -11.8927 -0.364464 9.86739
0.009 0 0.308 -2924.05 -12.7158 -0.288214 8.00472
0.01 0 0.308 -2924.04 -13.1972 -0.206919 6.02249
0.011 0 0.308 -2924.03 -13.2866 -0.126357 3.98175
0.012 0 0.308 -2924.01 -12.9483 -0.0603996 1.95068
0.013 0 0.308 -2924 -6.36076 -4.16334e-17 2.98392e-05
0.014 0 0.308 -2924 986.821 -0.00843459 0
0.015 0 0.308 -2925.97 1905.63 -0.241961 128.133
0.016 0 0.308 -2927.8 1775.25 -0.444779 247.916
0.017 0 0.308 -2929.52 1654.74 -0.614723 359.584
0.018 0 0.308 -2931.11 1541.55 -0.751239 463.67
0.019 0 0.308 -2932.6 1434.16 -0.854013 560.591
0.02 0 0.308 -2933.98 1331.46 -0.934346 650.686
0.021 0 0.308 -2935.26 1232.52 -0.988164 734.232
0.022 0 0.308 -2936.45 1136.62 -1.00665 811.451
0.023 0 0.308 -2937.54 1043.16 -1.00911 882.526
0.024 0 0.308 -2938.53 951.671 -1.00695 947.6
0.025 0 0.308 -2939.44 861.732 -1.00037 1006.79
0.026 0 0.308 -2940.26 773.03 -1.00115 1060.18
0.027 0 0.308 -2940.99 685.31 -1.02424 1107.85
0.028 0 0.308 -2941.63 598.357 -1.06616 1149.84
0.029 0 0.308 -2942.18 511.999 -1.13192 1186.18
0.03 0 0.308 -2942.65 426.093 -1.21305 1216.92
0.031 0 0.308 -2943.03 340.522 -1.29849 1242.05
0.032 0 0.308 -2943.33 255.194 -1.38105 1261.59
0.033 0 0.308 -2943.54 170.028 -1.44242 1275.54
0.034 0 0.308 -2943.67 84.9652 -1.47797 1283.91
0.035 0 0.308 -2943.71 0 0 0
-0.035 0 0.309 -2945.1 0 0 0
-0.034 0 0.309 -2945.05 -91.0597 -0.833107 1348.13
-0.033 0 0.309 -2944.92 -182.035 -0.867136 1339.32
-0.032 0 0.309 -2944.69 -273.167 -0.932266 1324.62
-0.031 0 0.309 -2944.37 -364.522 -1.02488 1304.05
-0.03 0 0.309 -2943.96 -456.151 -1.11484 1277.59
-0.029 0 0.309 -2943.46 -548.135 -1.21104 1245.24
-0.028 0 0.309 -2942.87 -640.608 -1.28299 1206.99
-0.027 0 0.309 -2942.18 -733.709 -1.32988 1162.83
-0.026 0 0.309 -2941.4 -827.61 -1.35764 1112.71
-0.025 0 0.309 -2940.52 -922.546 -1.34591 1056.59
-0.024 0 0.309 -2939.55 -1018.78 -1.31625 994.409
-0.023 0 0.309 -2938.49 -1116.65 -1.27226 926.074
-0.022 0 0.309 -2937.32 -1216.59 -1.19826 851.464
-0.021 0 0.309 -2936.05 -1319.11 -1.12885 770.428
-0.02 0 0.309 -2934.68 -1424.83 -1.05981 682.771
-0.019 0 0.309 -2933.2 -1534.57 -0.954677 588.256
-0.018 0 0.309 -2931.61 -1649.21 -0.83406 486.593
-0.017 0 0.309 -2929.9 -1769.8 -0.699198 377.429
-0.016 0 0.309 -2928.07 -1897.37 -0.51822 260.345
-0.015 0 0.309 -2926.11 -2032.12 -0.29044 134.865
-0.014 0 0.309 -2924.01 -2135.47 -0.0116621 0.544024
-0.013 0 0.309 -2924 -1077.41 0 0
-0.012 0 0.309 -2924.01 15.2283 0.0565766 2.32588
-0.011 0 0.309 -2924.03 15.6452 0.111229 4.7543
-0.01 0 0.309 -2924.05 15.5655 0.178858 7.19676
-0.009 0 0.309 -2924.06 15.0254 0.2327 9.57487
-0.008 0 0.309 -2924.08 14.0888 0.242514 11.8187
-0.007 0 0.309 -2924.09 12.7634 0.269599 13.8709
-0.006 0 0.309 -2924.1 11.1598 0.272407 15.6885
-0.005 0 0.309 -2924.11 9.38219 0.225982 17.2425
-0.004 0 0.309 -2924.12 7.4746 0.190358 18.5166
-0.003 0 0.309 -2924.13 5.5581 0.0688729 19.5038
-0.002 0 0.309 -2924.13 3.57309 -0.0481244 20.2036
-0.001 0 0.309 -2924.13 1.50711 -0.132772 20.6186
0 0 0.309 -2924.13 -0.44577 -0.445763 20.752
0.001 0 0.309 -2924.13 -2.38954 -0.926968 20.6052
0.002 0 0.309 -2924.13 -4.36689 -1.46074 20.1751
0.003 0 0.309 -2924.12 -5.92622 -2.11994 19.4513
0.004 0 0.309 -2924.12 -7.16259 -2.10153 18.4178
0.005 0 0.309 -2924.11 -8.82767 -1.20522 17.1108
0.006 0 0.309 -2924.1 -10.7977 -0.702258 15.5349
0.007 0 0.309 -2924.09 -12.497 -0.506705 13.702
0.008 0 0.309 -2924.08 -13.8309 -0.404983 11.6449
0.009 0 0.309 -2924.06 -14.8005 -0.321197 9.41054
0.01 0 0.309 -2924.05 -15.3692 -0.231383 7.05792
0.011 0 0.309 -2924.03 -15.4782 -0.142027 4.65559
0.012 0 0.309 -2924.01 -15.0877 -0.0676931 2.27773
0.013 0 0.309 -2924 -7.41233 -4.85723e-17 3.48432e-05
0.014 0 0.309 -2924 1052.57 -0.00912859 0
0.015 0 0.309 -2926.1 2032.61 -0.25978 134.02
0.016 0 0.309 -2928.06 1893.55 -0.476232 259.3
0.017 0 0.309 -2929.88 1765.02 -0.657171 376.092
0.018 0 0.309 -2931.59 1644.3 -0.802414 484.955
0.019 0 0.309 -2933.17 1529.76 -0.911759 586.325
0.02 0 0.309 -2934.65 1420.21 -0.996538 680.558
0.021 0 0.309 -2936.01 1314.7 -1.05286 767.942
0.022 0 0.309 -2937.28 1212.42 -1.07197 848.714
0.023 0 0.309 -2938.44 1112.76 -1.07356 923.064
0.024 0 0.309 -2939.5 1015.2 -1.06944 991.146
0.025 0 0.309 -2940.47 919.29 -1.06033 1053.08
0.026 0 0.309 -2941.34 824.703 -1.05853 1108.97
0.027 0 0.309 -2942.12 731.158 -1.07957 1158.87
0.028 0 0.309 -2942.8 638.422 -1.12033 1202.84
0.029 0 0.309 -2943.39 546.312 -1.18613 1240.92
0.03 0 0.309 -2943.89 454.673 -1.26842 1273.12
0.031 0 0.309 -2944.3 363.38 -1.35598 1299.46
0.032 0 0.309 -2944.62 272.335 -1.44125 1319.95
0.033 0 0.309 -2944.85 181.455 -1.50536 1334.59
0.034 0 0.309 -2944.98 90.6786 -1.54302 1343.37
0.035 0 0.309 -2945.03 0 0 0
-0.035 0 0.31 -2946.48 0 0 0
-0.034 0 0.31 -2946.43 -97.0792 -0.890536 1411.54
-0.033 0 0.31 -2946.29 -194.075 -0.930762 1402.28
-0.032 0 0.31 -2946.05 -291.227 -1.00452 1386.85
-0.031 0 0.31 -2945.71 -388.602 -1.10699 1365.26
-0.03 0 0.31 -2945.27 -486.253 -1.2067 1337.49
-0.029 0 0.31 -2944.73 -584.266 -1.31116 1303.56
-0.028 0 0.31 -2944.1 -682.78 -1.38873 1263.46
-0.027 0 0.31 -2943.37 -781.946 -1.43787 1217.16
-0.026 0 0.31 -2942.54 -881.951 -1.46424 1164.65
-0.025 0 0.31 -2941.6 -983.048 -1.44779 1105.87
-0.024 0 0.31 -2940.57 -1085.52 -1.41076 1040.76
-0.023 0 0.31 -2939.43 -1189.74 -1.35763 969.21
-0.022 0 0.31 -2938.19 -1296.18 -1.27362 891.107
-0.021 0 0.31 -2936.84 -1405.36 -1.19409 806.284
-0.02 0 0.31 -2935.38 -1517.98 -1.11531 714.537
-0.019 0 0.31 -2933.8 -1634.88 -1.00108 615.617
-0.018 0 0.31 -2932.11 -1757.01 -0.871959 509.22
-0.017 0 0.31 -2930.29 -1885.49 -0.728907 394.975
-0.016 0 0.31 -2928.34 -2021.4 -0.539524 272.446
-0.015 0 0.31 -2926.25 -2164.96 -0.302333 141.131
-0.014 0 0.31 -2924.01 -2275.08 -0.0121101 0.56932
-0.013 0 0.31 -2924 -1147.09 0 0
-0.012 0 0.31 -2924.02 17.7896 0.0605003 2.71762
-0.011 0 0.31 -2924.04 18.2696 0.119026 5.56331
-0.01 0 0.31 -2924.05 18.1717 0.19016 8.44197
-0.009 0 0.31 -2924.07 17.5362 0.246831 11.2691
-0.008 0 0.31 -2924.09 16.437 0.258605 13.9675
-0.007 0 0.31 -2924.1 14.8943 0.286658 16.4703
-0.006 0 0.31 -2924.12 13.0322 0.289346 18.7232
-0.005 0 0.31 -2924.13 10.9674 0.241649 20.6838
-0.004 0 0.31 -2924.14 8.75425 0.203609 22.3209
-0.003 0 0.31 -2924.15 6.52207 0.0787308 23.6126
-0.002 0 0.31 -2924.15 4.21682 -0.0421971 24.5447
-0.001 0 0.31 -2924.16 1.82933 -0.13044 25.109
0 0 0.31 -2924.16 -0.445175 -0.445168 25.3014
0.001 0 0.31 -2924.16 -2.71191 -0.92422 25.1202
0.002 0 0.31 -2924.15 -5.01753 -1.45149 24.5637
0.003 0 0.31 -2924.15 -6.91495 -2.10638 23.6271
0.004 0 0.31 -2924.14 -8.47469 -2.12325 22.3043
0.005 0 0.31 -2924.13 -10.4371 -1.23218 20.6429
0.006 0 0.31 -2924.12 -12.6896 -0.726692 18.662
0.007 0 0.31 -2924.1 -14.6427 -0.528578 16.3887
0.008 0 0.31 -2924.09 -16.1842 -0.424125 13.8702
0.009 0 0.31 -2924.07 -17.3028 -0.336985 11.1667
0.01 0 0.31 -2924.05 -17.9522 -0.243247 8.34886
0.011 0 0.31 -2924.04 -18.0667 -0.149732 5.49422
0.012 0 0.31 -2924.02 -17.6038 -0.0712672 2.68426
0.013 0 0.31 -2924 -8.64734 -5.55112e-17 4.10687e-05
0.014 0 0.31 -2924 1121.36 -0.00965567 0
0.015 0 0.31 -2926.23 2165.45 -0.272994 140.23
0.016 0 0.31 -2928.32 2017.32 -0.499635 271.316
0.017 0 0.31 -2930.27 1880.39 -0.689279 393.524
0.018 0 0.31 -2932.08 1751.79 -0.84212 507.439
0.019 0 0.31 -2933.77 1629.77 -0.958015 613.519
0.02 0 0.31 -2935.34 1513.07 -1.04826 712.136
0.021 0 0.31 -2936.8 1400.68 -1.10893 803.593
0.022 0 0.31 -2938.14 1291.74 -1.13121 888.139
0.023 0 0.31 -2939.38 1185.6 -1.13476 965.975
